group,subject_id,source_file,theta_end_deg
1,0002,stimulus_set_group1_subject0002.json,-44.23467082173518
1,0002,stimulus_set_group1_subject0002.json,23.620987935305134
1,0002,stimulus_set_group1_subject0002.json,-7.081426826786594
1,0002,stimulus_set_group1_subject0002.json,43.976624638101896
1,0002,stimulus_set_group1_subject0002.json,18.29896931222855
1,0002,stimulus_set_group1_subject0002.json,-27.369235551022904
1,0002,stimulus_set_group1_subject0002.json,-1.786716310418887
1,0002,stimulus_set_group1_subject0002.json,77.86139623335619
1,0002,stimulus_set_group1_subject0002.json,20.959211398610975
1,0002,stimulus_set_group1_subject0002.json,80.40895287131002
1,0002,stimulus_set_group1_subject0002.json,-42.92431773172131
1,0002,stimulus_set_group1_subject0002.json,-49.376010478290134
1,0002,stimulus_set_group1_subject0002.json,-70.20935924653108
1,0002,stimulus_set_group1_subject0002.json,13.945571722476718
1,0002,stimulus_set_group1_subject0002.json,48.285125741354165
1,0002,stimulus_set_group1_subject0002.json,-80.70418742917178
1,0002,stimulus_set_group1_subject0002.json,-1.4293209246933247
1,0002,stimulus_set_group1_subject0002.json,-93.54387004140821
1,0002,stimulus_set_group1_subject0002.json,-1.9748879954686949
1,0002,stimulus_set_group1_subject0002.json,-44.49429382343469
1,0002,stimulus_set_group1_subject0002.json,74.69512623074988
1,0002,stimulus_set_group1_subject0002.json,6.628553311555124
1,0002,stimulus_set_group1_subject0002.json,-14.585131334961387
1,0002,stimulus_set_group1_subject0002.json,10.544576429581959
1,0002,stimulus_set_group1_subject0002.json,8.249991267438794
1,0002,stimulus_set_group1_subject0002.json,92.1723795093171
1,0002,stimulus_set_group1_subject0002.json,33.745528704711866
1,0002,stimulus_set_group1_subject0002.json,-17.738606400680826
1,0002,stimulus_set_group1_subject0002.json,-42.26782999255969
1,0002,stimulus_set_group1_subject0002.json,33.488606345137015
1,0002,stimulus_set_group1_subject0002.json,20.75478851521602
1,0002,stimulus_set_group1_subject0002.json,-28.932788218905365
1,0002,stimulus_set_group1_subject0002.json,39.20092597793689
1,0002,stimulus_set_group1_subject0002.json,51.96250116196732
1,0002,stimulus_set_group1_subject0002.json,-12.305850658659123
1,0002,stimulus_set_group1_subject0002.json,-58.04853192662288
1,0002,stimulus_set_group1_subject0002.json,51.75512691576227
1,0002,stimulus_set_group1_subject0002.json,11.720898521088461
1,0002,stimulus_set_group1_subject0002.json,49.5586480491598
1,0002,stimulus_set_group1_subject0002.json,3.0931829005265534
1,0002,stimulus_set_group1_subject0002.json,11.586653746287762
1,0002,stimulus_set_group1_subject0002.json,14.895505995373439
1,0002,stimulus_set_group1_subject0002.json,7.777202576459637
1,0002,stimulus_set_group1_subject0002.json,34.77015752599683
1,0002,stimulus_set_group1_subject0002.json,8.200454432724129
1,0002,stimulus_set_group1_subject0002.json,-21.480463337758106
1,0002,stimulus_set_group1_subject0002.json,36.81169993385939
1,0002,stimulus_set_group1_subject0002.json,-22.317038129295867
1,0002,stimulus_set_group1_subject0002.json,5.128955586559796
1,0002,stimulus_set_group1_subject0002.json,13.086322066005273
1,0002,stimulus_set_group1_subject0002.json,1.9055808156598573
1,0002,stimulus_set_group1_subject0002.json,9.9708568844441
1,0002,stimulus_set_group1_subject0002.json,-51.36163010829839
1,0002,stimulus_set_group1_subject0002.json,31.25478059213071
1,0002,stimulus_set_group1_subject0002.json,50.165159691532565
1,0002,stimulus_set_group1_subject0002.json,-21.50906183447252
1,0002,stimulus_set_group1_subject0002.json,-18.01114771965708
1,0002,stimulus_set_group1_subject0002.json,-38.55903648077695
1,0002,stimulus_set_group1_subject0002.json,36.82424102359217
1,0002,stimulus_set_group1_subject0002.json,-24.84459966811483
1,0002,stimulus_set_group1_subject0002.json,-58.80300783986006
1,0002,stimulus_set_group1_subject0002.json,-115.13934256608401
1,0002,stimulus_set_group1_subject0002.json,117.92506427847339
1,0002,stimulus_set_group1_subject0002.json,-113.13211956601515
1,0002,stimulus_set_group1_subject0002.json,-25.13046373590918
1,0002,stimulus_set_group1_subject0002.json,13.637683724081791
1,0003,stimulus_set_group1_subject0003.json,8.978460831410292
1,0003,stimulus_set_group1_subject0003.json,-56.539972864147146
1,0003,stimulus_set_group1_subject0003.json,70.43268137875634
1,0003,stimulus_set_group1_subject0003.json,52.241166822959016
1,0003,stimulus_set_group1_subject0003.json,14.58513133496122
1,0003,stimulus_set_group1_subject0003.json,-90.78485566995187
1,0003,stimulus_set_group1_subject0003.json,-70.88131803674781
1,0003,stimulus_set_group1_subject0003.json,59.967965805462605
1,0003,stimulus_set_group1_subject0003.json,-60.72335179898747
1,0003,stimulus_set_group1_subject0003.json,-11.55208634064711
1,0003,stimulus_set_group1_subject0003.json,-54.88346808696473
1,0003,stimulus_set_group1_subject0003.json,-16.051663133405047
1,0003,stimulus_set_group1_subject0003.json,-41.035735313517335
1,0003,stimulus_set_group1_subject0003.json,14.433553210549471
1,0003,stimulus_set_group1_subject0003.json,1.4361065113038967
1,0003,stimulus_set_group1_subject0003.json,-44.87063575612448
1,0003,stimulus_set_group1_subject0003.json,41.269112000159495
1,0003,stimulus_set_group1_subject0003.json,-64.19637027520601
1,0003,stimulus_set_group1_subject0003.json,-29.062093091999692
1,0003,stimulus_set_group1_subject0003.json,13.83779251233489
1,0003,stimulus_set_group1_subject0003.json,17.695890731068605
1,0003,stimulus_set_group1_subject0003.json,-29.087691498636183
1,0003,stimulus_set_group1_subject0003.json,55.31307621128849
1,0003,stimulus_set_group1_subject0003.json,-14.87120333996904
1,0003,stimulus_set_group1_subject0003.json,82.40644037686022
1,0003,stimulus_set_group1_subject0003.json,-24.475901080598344
1,0003,stimulus_set_group1_subject0003.json,-84.34356604883978
1,0003,stimulus_set_group1_subject0003.json,-26.500151378606482
1,0003,stimulus_set_group1_subject0003.json,24.677670240543993
1,0003,stimulus_set_group1_subject0003.json,-53.72208481324814
1,0003,stimulus_set_group1_subject0003.json,-10.141504400916789
1,0003,stimulus_set_group1_subject0003.json,-12.31930430689771
