subject_id,unit_type,segment_kind,physicsKind,pendulum_E_J,pendulum_T_sec,pendulum_regime,total_time_T,show_T,fade_T,hide_T,total_time_sec,show_sec,fade_sec,hide_sec,w_max_deg,theta_actual_deg,theta_estimated_deg,delta_theta_deg,abs_delta_theta_deg,theta_actual_rad,theta_estimated_rad,delta_theta_rad,abs_delta_theta_rad,rt_estimate_sec,source_file,E_level,E_bin,E_bin_label,rt_outlier,subject_sensitivity_flag
0002,pendulumStimulus,block,pendulum,6.369999999996763,4.099668686115688,oscillation,2.1030490328379434,1.944499635370448,0.0365883224924988,0.1219610749749963,8.6218042652916,7.9718042652916,0.15,0.5,33.12294020773512,1.231178686587428,13.510739517908856,12.279560831321428,12.279560831321428,0.0214881217613299,0.2358068889668209,0.2143187672054909,0.2143187672054909,1.7387999997138976,experiment_data_subject0002.csv,6.37,0,低,False,False
0002,pendulumStimulus,block,pendulum,6.369999999987395,4.099668686115557,oscillation,1.345919135940126,1.1873697384726256,0.0365883224925,0.1219610749750002,5.517822535657442,4.867822535657441,0.15,0.5,33.12294020771007,-7.048800396483199,-4.1257469718069615,2.9230534246762376,2.9230534246762376,-0.1230247752345135,-0.0720078687622171,0.0510169064722964,0.0510169064722964,1.760599999904633,experiment_data_subject0002.csv,6.37,0,低,False,False
0002,pendulumStimulus,block,pendulum,6.370000000011106,4.099668686115891,oscillation,2.129446434072071,1.9708970366045837,0.036588322492497,0.1219610749749902,8.730024864526415,8.080024864526415,0.15,0.5,33.12294020777349,22.430323421685536,14.700608075292308,-7.729715346393227,7.729715346393227,0.391482995995613,0.2565740129591172,-0.1349089830364958,0.1349089830364958,1.9095999999046325,experiment_data_subject0002.csv,6.37,0,低,False,False
0002,pendulumStimulus,block,pendulum,6.370000000007654,4.099668686115842,oscillation,1.499431758868362,1.3408823614008725,0.0365883224924975,0.1219610749749917,6.147173428800222,5.497173428800222,0.15,0.5,33.122940207764266,-1.7164274684102634,6.647349833931768,8.363777302342031,8.363777302342031,-0.02995731069543,0.1160181411340076,0.1459754518294377,0.1459754518294377,1.5534000000953674,experiment_data_subject0002.csv,6.37,0,低,False,False
0002,pendulumStimulus,block,pendulum,38.70999999997702,4.724659585306799,oscillation,1.5608710142377715,1.4232949649449438,0.0317483190675756,0.1058277302252522,7.374584198846033,6.724584198846032,0.15,0.5,89.28378410377147,-28.56212525998887,-1.5393296850798197,27.02279557490905,27.02279557490905,-0.4985031271538472,-0.0268663712783302,0.4716367558755169,0.4716367558755169,1.5846000003814698,experiment_data_subject0002.csv,38.71,1,中,False,False
0002,pendulumStimulus,block,pendulum,38.7100000000119,4.724659585307749,oscillation,1.6228184684704663,1.4852424191776663,0.0317483190675692,0.1058277302252309,7.667264832273431,7.017264832273431,0.15,0.5,89.28378410382246,-44.5129898527784,-22.782908793952483,21.73008105882592,21.73008105882592,-0.7768982328378091,-0.3976367716360412,0.3792614612017679,0.3792614612017679,1.3862000002861024,experiment_data_subject0002.csv,38.71,1,中,False,False
0002,pendulumStimulus,block,pendulum,38.71000000001529,4.724659585307841,oscillation,2.036726327479223,1.8991502781864256,0.0317483190675686,0.1058277302252288,9.622838565773549,8.972838565773548,0.15,0.5,89.28378410382741,-33.29657668048556,-14.556645642509077,18.739931037976483,18.739931037976483,-0.581134892717237,-0.2540613945078688,0.3270734982093681,0.3270734982093681,1.708,experiment_data_subject0002.csv,38.71,1,中,False,False
0002,pendulumStimulus,block,pendulum,38.71000000001188,4.724659585307748,oscillation,1.8911627653114176,1.7535867160186172,0.0317483190675692,0.1058277302252309,8.935100286505696,8.285100286505696,0.15,0.5,89.28378410382241,44.9103393746591,31.18188481177664,-13.728454562882456,13.728454562882456,0.7838332902758525,0.5442265569431147,-0.2396067333327377,0.2396067333327377,1.679,experiment_data_subject0002.csv,38.71,1,中,False,False
0002,pendulumStimulus,block,pendulum,38.70999999998376,4.7246595853069815,oscillation,1.9396151784866948,1.802039129193872,0.0317483190675744,0.1058277302252481,9.164021444844074,8.514021444844074,0.15,0.5,89.28378410378131,55.3365853043145,50.46484636716947,-4.871738937145022,4.871738937145028,0.9658056103709962,0.8807777256202065,-0.0850278847507897,0.0850278847507898,1.6696999998092652,experiment_data_subject0002.csv,38.71,1,中,False,False
0002,pendulumStimulus,block,pendulum,35.77000000001148,4.647657590940955,oscillation,1.207633626785445,1.0677782292477789,0.0322743225086922,0.1075810750289741,5.6126675926049305,4.96266759260493,0.15,0.5,84.98019986833873,-46.52964148499244,-33.7106906915094,12.818950793483038,12.818950793483046,-0.8120954436856618,-0.5883625456882431,0.2237328979974187,0.2237328979974188,1.948,experiment_data_subject0002.csv,35.77,1,中,False,False
0002,pendulumStimulus,block,pendulum,35.76999999995443,4.647657590939518,oscillation,1.9381420888457312,1.7982866913080215,0.0322743225087022,0.1075810750290073,9.007820791543235,8.357820791543237,0.15,0.5,84.98019986825501,-32.17120752596336,-6.134506011299606,26.036701514663758,26.03670151466376,-0.5614934956704398,-0.1070673278805625,0.4544261677898771,0.4544261677898772,2.107300000190735,experiment_data_subject0002.csv,35.77,1,中,False,False
0002,pendulumStimulus,block,pendulum,35.769999999986965,4.647657590940337,oscillation,1.7251336194093887,1.585278221871704,0.0322743225086965,0.1075810750289884,8.017830361634424,7.367830361634424,0.15,0.5,84.98019986830276,-51.58054820367828,-49.30135308455303,2.2791951191252475,2.279195119125254,-0.9002503961378326,-0.8604709370137127,0.0397794591241199,0.03977945912412,2.597800000190735,experiment_data_subject0002.csv,35.77,1,中,False,False
0002,pendulumStimulus,block,pendulum,35.76999999999438,4.647657590940525,oscillation,1.7966809281132676,1.6568255305755883,0.0322743225086952,0.107581075028984,8.350357754043696,7.700357754043695,0.15,0.5,84.98019986831365,-26.97590825640656,-22.59938136152783,4.376526894878726,4.3765268948787295,-0.4708184177902171,-0.3944336136724996,0.0763848041177175,0.0763848041177175,1.7380999999046325,experiment_data_subject0002.csv,35.77,1,中,False,False
0002,pendulumStimulus,block,pendulum,35.76999999998756,4.647657590940353,oscillation,1.997460531208998,1.8576051336713133,0.0322743225086964,0.107581075028988,9.28351260047725,8.63351260047725,0.15,0.5,84.98019986830363,19.48291530823132,16.112709607330743,-3.370205700900578,3.370205700900578,0.3400410200158424,0.2812198340656441,-0.0588211859501983,0.0588211859501983,1.6197000002861024,experiment_data_subject0002.csv,35.77,1,中,False,False
0002,pendulumStimulus,block,pendulum,47.53000000002646,4.999536822393662,oscillation,1.4525251865669286,1.3225131428334862,0.030002779323102,0.1000092644103402,7.261953155695583,6.611953155695582,0.15,0.5,102.26889899599614,-59.78206322575805,-53.96483148952658,5.81723173623147,5.817231736231464,-1.0433938369249,-0.9418639897761546,0.1015298471487454,0.1015298471487453,2.853,experiment_data_subject0002.csv,47.53,1,中,False,False
0002,pendulumStimulus,block,pendulum,47.53000000002817,4.999536822393723,oscillation,1.212549170460843,1.0825371267274022,0.0300027793231017,0.100009264410339,6.062184226681948,5.412184226681948,0.15,0.5,102.26889899599868,39.56169555091977,13.115104740475651,-26.44659081044412,26.44659081044412,0.690481845035142,0.2289017594652165,-0.4615800855699254,0.4615800855699254,1.9551000003814696,experiment_data_subject0002.csv,47.53,1,中,False,False
